"date","ndvi","variance","pixel_count","sd","upper","lower"
2015-03-22,0.67465720922136,0.00477683434344179,6049,0.0691146463742801,0.743771855595641,0.60554256284708
2015-04-07,0.689099059910165,0.00307244638604688,6049,0.0554296525881849,0.744528712498349,0.63366940732198
2015-04-23,0.684484099299593,0.00709613427097751,6049,0.0842385557270393,0.768722655026633,0.600245543572554
2015-05-09,0.687524263069504,0.00270693949426107,6049,0.0520282566905819,0.739552519760086,0.635496006378923
2015-05-25,0.654314344920336,0.00356355899803067,6049,0.0596955525816678,0.714009897502003,0.594618792338668
2015-06-10,0.637278066709448,0.00404260673104896,6049,0.0635814967663467,0.700859563475795,0.573696569943101
2015-06-26,0.602085373414523,0.00484114314954243,6049,0.0695783238483253,0.671663697262848,0.532507049566197
2015-07-12,0.573420412667424,0.00483867166298506,6049,0.0695605611175259,0.64298097378495,0.503859851549898
2015-07-28,0.534420417923896,0.0057944380273137,6049,0.0761212061603972,0.610541624084294,0.458299211763499
2015-08-13,0.500763872725038,0.00538962511200078,6049,0.0734140661726401,0.574177938897678,0.427349806552398
2015-08-29,0.463644188318338,0.00502772147505755,6049,0.0709064276004479,0.534550615918786,0.39273776071789
2015-09-14,0.481760531381838,0.00639465897385362,6049,0.0799666116191853,0.561727143001023,0.401793919762652
2015-09-30,0.499848072921644,0.00741017189820121,6049,0.0860823553244287,0.585930428246073,0.413765717597215
2015-10-16,0.493814225864587,0.00691557010263747,6049,0.0831599068219624,0.576974132686549,0.410654319042624
2015-11-01,0.577413392666052,0.00849529211002534,6073,0.0921699089183956,0.669583301584447,0.485243483747656
2015-11-17,0.614332978306342,0.00636966564653712,6073,0.0798101851052678,0.69414316341161,0.534522793201075
2015-12-03,0.66967527256791,0.00634062248540809,6024,0.0796280257535504,0.74930329832146,0.590047246814359
2015-12-19,0.675330008689628,0.00598563442854444,6024,0.0773668819879956,0.752696890677623,0.597963126701632
2016-01-01,0.473777035878153,0.0471071187238707,6078,0.217041744196527,0.69081878007468,0.256735291681626
2016-01-17,0.559598465302854,0.0371302302002144,6078,0.192692060553139,0.752290525855993,0.366906404749716
2016-02-02,0.728689040408106,0.00465244569689441,6053,0.0682088388472814,0.796897879255387,0.660480201560824
2016-02-18,0.720082981784496,0.00340509489971357,6053,0.0583531909985527,0.778436172783049,0.661729790785944
2016-03-05,0.682300666419264,0.0033075486474711,6053,0.0575112914780315,0.739811957897295,0.624789374941232
2016-03-21,0.702721071714599,0.003637638025985,6053,0.0603128346704497,0.763033906385049,0.642408237044149
2016-04-06,0.677894100869503,0.00346962162505043,6053,0.0589034941667337,0.736797595036237,0.618990606702769
2016-04-22,0.657777180137172,0.00424850053692475,6053,0.0651805226806655,0.722957702817838,0.592596657456506
2016-05-08,0.629259487111618,0.00386186120645023,6053,0.0621438750517719,0.69140336216339,0.567115612059846
2016-05-24,0.614380471712143,0.00574826575597042,6053,0.0758173183116524,0.690197790023795,0.53856315340049
2016-06-09,0.591136475966201,0.00642559433938296,6053,0.0801598050108841,0.671296280977085,0.510976670955317
2016-06-25,0.552742055837598,0.00692693730403605,6053,0.0832282242033077,0.635970280040906,0.469513831634291
2016-07-11,0.51454081270542,0.00660184828603856,6053,0.081251758664281,0.595792571369701,0.433289054041139
2016-07-27,0.486676453549846,0.00650742726602257,6053,0.0806686262807454,0.567345079830591,0.4060078272691
2016-08-12,0.459378007141034,0.0048623954709098,6053,0.0697308788909892,0.529108886032023,0.389647128250045
2016-08-28,0.466421769241158,0.00601958962092592,6053,0.0775860143384484,0.544007783579607,0.38883575490271
2016-09-13,0.460182176337445,0.00557000435303466,6053,0.0746324617913322,0.534814638128777,0.385549714546113
2016-09-29,0.527453572291036,0.00935924809174938,6053,0.0967432069540254,0.624196779245062,0.430710365337011
2016-10-15,0.557212265075102,0.00996702420706318,6053,0.0998349848853756,0.657047249960477,0.457377280189726
2016-10-31,0.576380523511525,0.0120213443020691,6078,0.109641891182472,0.686022414693997,0.466738632329053
2016-11-16,0.592484099856106,0.0164159353408259,6078,0.128124686695523,0.720608786551628,0.464359413160583
2016-12-02,0.551825512687205,0.0363647887471811,6027,0.190695539400326,0.742521052087531,0.36112997328688
2016-12-18,0.695572437266607,0.0058474803567635,6028,0.0764688195067996,0.772041256773407,0.619103617759808
2017-01-01,0.652842152791497,0.00592715930707086,6074,0.0769880465206831,0.72983019931218,0.575854106270814
2017-01-17,0.695538470170608,0.00529421896641118,6074,0.0727613837582215,0.768299853928829,0.622777086412386
2017-02-02,0.667696682351946,0.00480834005699822,6050,0.0693421953575038,0.73703887770945,0.598354486994442
2017-02-18,0.652859447390643,0.0189182302804151,6050,0.137543557756862,0.790403005147505,0.515315889633782
2017-03-06,0.725512986810994,0.00369899872235181,6050,0.060819394294516,0.78633238110551,0.664693592516478
2017-03-22,0.69671469522852,0.00813022701871744,6050,0.0901677715079919,0.786882466736512,0.606546923720528
2017-04-07,0.686861481815489,0.00391087245945783,6050,0.0625369687421595,0.749398450557648,0.624324513073329
2017-04-23,0.675031564112044,0.00414046637418504,6050,0.0643464558012719,0.739378019913316,0.610685108310772
2017-05-09,0.684240755485641,0.00415218267424813,6050,0.0644374322443728,0.748678187730014,0.619803323241268
2017-05-25,0.660202004955255,0.00435439901262921,6050,0.065987870193159,0.726189875148414,0.594214134762096
2017-06-10,0.625474895594433,0.00499734186828602,6050,0.0706918797902985,0.696166775384732,0.554783015804134
2017-06-26,0.592196446322372,0.00587016063640055,6050,0.0766169735528659,0.668813419875238,0.515579472769506
2017-07-12,0.551835269776344,0.00604526931887892,6050,0.0777513300135691,0.629586599789913,0.474083939762775
2017-07-28,0.512490304710084,0.00607946269837484,6050,0.077970909308375,0.590461214018459,0.434519395401709
2017-08-13,0.473784879850029,0.00529058982446018,6050,0.0727364408289282,0.546521320678958,0.401048439021101
2017-08-29,0.433963296037022,0.00777689436175121,6050,0.0881867017284988,0.522149997765521,0.345776594308523
2017-09-14,0.426878618108242,0.00844640805889897,6050,0.0919043418936177,0.518782960001859,0.334974276214624
2017-09-30,0.45826596173865,0.00976733635504711,6050,0.0988298353486796,0.557095797087329,0.35943612638997
2017-10-16,0.443116120683419,0.00893174505005015,6050,0.0945079099866786,0.537624030670098,0.348608210696741
2017-11-01,0.499621649976545,0.0127283487391534,6074,0.112819983775718,0.612441633752264,0.386801666200827
2017-11-17,0.517667840100691,0.0264656702479878,6074,0.162682728794386,0.680350568895077,0.354985111306305
2017-12-03,0.50144318402976,0.040149135486882,6023,0.200372491841774,0.701815675871535,0.301070692187986
2017-12-19,0.663250314342491,0.0090634008806455,6023,0.0952018953626739,0.758452209705165,0.568048418979817
2018-01-01,0.621545363751326,0.0126326081020427,6068,0.112394875781962,0.733940239533288,0.509150487969363
2018-01-17,0.676773177168575,0.00591212503595128,6068,0.0768903442309324,0.753663521399508,0.599882832937643
2018-02-02,0.664747967666694,0.00291693721757634,6041,0.0540086772433499,0.718756644910043,0.610739290423344
2018-02-18,0.622179931890368,0.0225486422328184,6041,0.150162053238554,0.772341985128922,0.472017878651814
2018-03-06,0.673864435549433,0.0103775945966354,6041,0.101870479515095,0.775734915064528,0.571993956034338
2018-03-22,0.716551843867984,0.00895275882478427,6041,0.0946190193607198,0.811170863228704,0.621932824507264
2018-04-07,0.543802684726389,0.0296083767765453,6041,0.172070848131069,0.715873532857458,0.371731836595321
2018-04-23,0.692312335638921,0.00340532679581852,6041,0.058355177969213,0.750667513608134,0.633957157669709
2018-05-09,0.669798381218724,0.00486040535713477,6041,0.0697166074700625,0.739514988688787,0.600081773748662
2018-05-25,0.634376757741175,0.00450786105177736,6041,0.0671406065788608,0.701517364320035,0.567236151162314
2018-06-10,0.617151709259645,0.00599596589678793,6041,0.0774336225214081,0.694585331781053,0.539718086738237
2018-06-26,0.579251709805725,0.0060271292654679,6041,0.0776345880743107,0.656886297880035,0.501617121731414
2018-07-12,0.546075254865045,0.00641387324373179,6041,0.0800866608351965,0.626161915700241,0.465988594029848
2018-07-28,0.520145554682588,0.00571784591764055,6041,0.0756164394668285,0.595761994149416,0.444529115215759
2018-08-13,0.508039838879557,0.00630891640333452,6041,0.0794286875337527,0.58746852641331,0.428611151345804
2018-08-29,0.482922790242397,0.0063132452745827,6041,0.0794559329099011,0.562378723152298,0.403466857332496
2018-09-14,0.488260862080381,0.00624883980080722,6041,0.0790496034196708,0.567310465500051,0.40921125866071
2018-09-30,0.548094739558126,0.00894017795790004,6041,0.0945525142865066,0.642647253844632,0.453542225271619
2018-10-16,0.586558475083042,0.0161609319481779,6040,0.127125654170108,0.71368412925315,0.459432820912934
2018-11-01,0.592109081456773,0.0199481701978585,6068,0.141237991340356,0.733347072797129,0.450871090116416
2018-11-17,0.548261267591288,0.0391430306649368,6068,0.197845977125988,0.746107244717276,0.350415290465301
2018-12-03,0.639698218651501,0.0179313769196769,6016,0.133908091315189,0.77360630996669,0.505790127336313
2018-12-19,0.658654593941033,0.00815540906017064,6016,0.0903073034708193,0.748961897411852,0.568347290470214
2019-01-01,0.72482024492613,0.00559358647703312,6064,0.0747902833062766,0.799610528232406,0.650029961619853
2019-01-17,0.666478092318103,0.0038322781827503,6064,0.0619053970405675,0.72838348935867,0.604572695277535
2019-02-02,0.665147218165595,0.00583669497071417,6036,0.0763982654954559,0.741545483661051,0.588748952670139
2019-02-18,0.644440618771338,0.0118663452517978,6036,0.108932755642175,0.753373374413513,0.535507863129162
2019-03-06,0.675366324680771,0.00818685942252964,6036,0.0904812655886822,0.765847590269453,0.584885059092089
2019-03-22,0.630503601780873,0.0263440897004662,6036,0.162308624849286,0.792812226630159,0.468194976931588
2019-04-07,0.705335314597424,0.00533688799701225,6036,0.0730540073987201,0.778389321996144,0.632281307198704
2019-04-23,0.718708322688965,0.0028471766756321,6036,0.0533589418526276,0.772067264541593,0.665349380836338
2019-05-09,0.702095891524441,0.00287456236966196,6036,0.0536149453945628,0.755710836919004,0.648480946129879
2019-05-25,0.680742123418199,0.00341331177447781,6036,0.0584235549626845,0.739165678380883,0.622318568455514
2019-06-10,0.644364217437458,0.00433956999388327,6036,0.0658754126657532,0.710239630103211,0.578488804771705
2019-06-26,0.615201254031768,0.0047551457222406,6036,0.0689575646484169,0.684158818680185,0.546243689383351
2019-07-12,0.57250113039772,0.00596688121793234,6036,0.0772455902814674,0.649746720679187,0.495255540116252
2019-07-28,0.539952475891359,0.00598551013909626,6036,0.0773660787367194,0.617318554628078,0.46258639715464
2019-08-13,0.507334426686374,0.00576450301960572,6036,0.0759243242946931,0.583258750981067,0.431410102391681
2019-08-29,0.473665178367731,0.00606442629344597,6036,0.0778744264405586,0.55153960480829,0.395790751927173
2019-09-14,0.469747245351429,0.00650557976767687,6036,0.0806571743100195,0.550404419661449,0.38909007104141
2019-09-30,0.50712172707886,0.00825998139261587,6036,0.0908844397717006,0.59800616685056,0.416237287307159
2019-10-16,0.534621897434287,0.0109585139835549,6036,0.104682921164605,0.639304818598892,0.429938976269682
2019-11-01,0.596255546301038,0.00845414412089885,6064,0.0919464198373099,0.688201966138348,0.504309126463728
2019-11-17,0.548737496212517,0.0195621249749938,6064,0.139864666642415,0.688602162854932,0.408872829570102
2019-12-03,0.72862175720166,0.00713800926399808,6011,0.0844867401667154,0.813108497368376,0.644135017034945
2019-12-19,0.658439672949243,0.00538672182700259,6011,0.0733942901525902,0.731833963101833,0.585045382796653
2020-01-01,0.706731033565664,0.00521422825034459,6069,0.0722096132820595,0.778940646847724,0.634521420283605
2020-01-17,0.605797453587955,0.0209886935989898,6069,0.144874751419942,0.750672205007896,0.460922702168013
2020-02-02,0.649511937126004,0.0215792143080693,6043,0.14689865318671,0.796410590312713,0.502613283939294
2020-02-18,0.742193054332813,0.0109421204478466,6043,0.104604590950142,0.846797645282956,0.637588463382671
2020-03-05,0.59728387287968,0.0373564164261562,6042,0.1932780805631,0.79056195344278,0.404005792316579
2020-03-21,0.72354784615647,0.00774349727202608,6043,0.0879971435446974,0.811544989701168,0.635550702611773
2020-04-06,0.720408948906352,0.00867668610372273,6043,0.0931487310902448,0.813557679996597,0.627260217816108
2020-04-22,0.714940770172357,0.0036015626160662,6043,0.0600130203877975,0.774953790560154,0.654927749784559
2020-05-08,0.705981967642392,0.0043799496492558,6043,0.0661811880314626,0.772163155673855,0.63980077961093
2020-05-24,0.675870041836437,0.00553956515932479,6043,0.074428255114068,0.750298296950505,0.601441786722369
2020-06-09,0.64120226741906,0.00582372490901698,6043,0.0763133337564084,0.717515601175469,0.564888933662652
2020-06-25,0.604603762960943,0.0061025399391455,6043,0.0781187553609599,0.682722518321903,0.526485007599983
2020-07-11,0.579512849208107,0.00603510206809649,6043,0.0776859193682902,0.657198768576398,0.501826929839817
2020-07-27,0.544149070289992,0.00606052318460828,6043,0.0778493621335993,0.621998432423591,0.466299708156393
2020-08-12,0.515963263310431,0.00595411298350317,6043,0.0771628990091947,0.593126162319626,0.438800364301237
2020-08-28,0.492615464343554,0.0060195711108385,6043,0.0775858950508306,0.570201359394385,0.415029569292724
2020-09-13,0.49439464159435,0.00757388726637968,6043,0.0870280832052486,0.581422724799599,0.407366558389102
2020-09-29,0.500831312750395,0.00742755874460347,6043,0.0861832857612395,0.587014598511634,0.414648026989155
2020-10-15,0.553876736817611,0.00730008933233984,6069,0.0854405602295528,0.639317297047163,0.468436176588058
2020-10-31,0.5981736526548,0.0146621065641354,6069,0.12108718579658,0.71926083845138,0.477086466858221
2020-11-16,0.588804837992915,0.0257954554944809,6069,0.160609636991312,0.749414474984226,0.428195201001603
2020-12-02,0.672619762339763,0.00655323668216986,6019,0.0809520641007371,0.7535718264405,0.591667698239025
2020-12-18,0.698209069542129,0.0108879334528931,6019,0.104345260807059,0.802554330349188,0.59386380873507
2021-01-01,0.677046237978823,0.0225285695795765,6072,0.150095201720696,0.827141439699519,0.526951036258127
2021-01-17,0.72076833695152,0.00462196567721643,6072,0.0679850400986602,0.78875337705018,0.652783296852859
2021-02-02,0.626873210567366,0.014183529485799,6046,0.119094624084377,0.745967834651743,0.507778586482989
2021-02-18,0.704881184724525,0.0130481557456401,6046,0.114228524220704,0.81910970894523,0.590652660503821
2021-03-06,0.551497940474288,0.0279255299867168,6046,0.167109335426591,0.718607275900878,0.384388605047697
2021-03-22,0.710173772993077,0.00375284618860146,6046,0.0612604781943584,0.771434251187435,0.648913294798718
2021-04-07,0.725710368127621,0.00380826088709283,6046,0.0617111082957747,0.787421476423395,0.663999259831846
2021-04-23,0.685870973261449,0.00568940953445276,6046,0.0754281746726829,0.761299147934132,0.610442798588766
2021-05-09,0.669526403765398,0.0051338320128217,6046,0.0716507642165923,0.741177167981991,0.597875639548806
2021-05-25,0.634419245762397,0.00543879978386497,6046,0.0737482188521524,0.708167464614549,0.560671026910245
2021-06-10,0.631895126915306,0.0057621668383043,6046,0.0759089378025032,0.70780406471781,0.555986189112803
2021-06-26,0.598408862853814,0.00607349618476338,6046,0.0779326387642776,0.676341501618092,0.520476224089536
2021-07-12,0.555122803886643,0.00616236270660589,6046,0.0785007178731882,0.633623521759831,0.476622086013455
2021-07-28,0.525175183042082,0.0064026517252479,6046,0.0800165715664443,0.605191754608527,0.445158611475638
2021-08-13,0.493948469012775,0.00585285389244557,6046,0.0765039469076306,0.570452415920405,0.417444522105144
2021-08-29,0.485848061548732,0.00598340330390524,6046,0.0773524615245387,0.56320052307327,0.408495600024193
2021-09-14,0.473278059948027,0.00967616568526559,6046,0.0983675031972734,0.571645563145301,0.374910556750754
2021-09-30,0.499622112246737,0.0110990202116407,6046,0.105351887556136,0.604973999802873,0.394270224690601
2021-10-16,0.594134124875264,0.0119214911203926,6046,0.109185581101135,0.703319705976399,0.484948543774128
2021-11-01,0.188575081620993,0.00772959623956918,6072,0.0879181223614857,0.276493203982479,0.100656959259507
2021-11-17,0.645438451163298,0.00618224620520017,6072,0.078627261208821,0.724065712372119,0.566811189954477
2021-12-03,0.57139176394696,0.0408571215915605,6021,0.20213144632036,0.773523210267319,0.3692603176266
2021-12-19,0.562730498830996,0.0434923322355627,6021,0.208548153277757,0.771278652108752,0.354182345553239
2022-01-01,0.771644558524479,0.00352475625779392,6081,0.0593696577200334,0.831014216244512,0.712274900804446
2022-01-17,0.657489482342672,0.0121941833486673,6081,0.110427276289272,0.767916758631944,0.5470622060534
2022-02-02,0.567825170224925,0.0283172323652283,6055,0.168277248507421,0.736102418732345,0.399547921717504
2022-02-18,0.703879453878708,0.00360918749891449,6055,0.060076513704729,0.763955967583437,0.643802940173979
2022-03-06,0.701364011171436,0.00321820531970296,6055,0.0567292280901385,0.758093239261575,0.644634783081298
2022-03-22,0.69415322291165,0.00413197488677327,6055,0.0642804393791243,0.758433662290775,0.629872783532526
2022-04-07,0.694775178049011,0.00476817521945433,6055,0.0690519747686794,0.763827152817691,0.625723203280332
2022-04-23,0.680955002109102,0.00562842078729919,6055,0.0750228017825194,0.755977803891622,0.605932200326583
2022-05-09,0.645281086731708,0.00697048360182655,6055,0.0834894220954161,0.728770508827124,0.561791664636292
2022-05-25,0.587339473813121,0.00720546221777966,6055,0.0848849940671475,0.672224467880269,0.502454479745974
2022-06-10,0.557975335687363,0.00633962646317007,6055,0.0796217712888257,0.637597106976189,0.478353564398537
2022-06-26,0.529846827978937,0.00692823931869402,6055,0.0832360457896339,0.61308287376857,0.446610782189303
2022-07-12,0.504668637520239,0.00688094467618676,6055,0.0829514597592276,0.587620097279467,0.421717177761011
2022-07-28,0.473981392415397,0.0063866886450396,6055,0.0799167607266436,0.553898153142041,0.394064631688754
2022-08-13,0.460264907471663,0.00631563870459811,6055,0.0794709928502099,0.539735900321873,0.380793914621453
2022-08-29,0.438898210801324,0.00579871836700877,6055,0.0761493162609407,0.515047527062264,0.362748894540383
2022-09-14,0.39251644412241,0.0103216246926723,6055,0.101595397005338,0.494111841127748,0.290921047117071
2022-09-30,0.474414124858826,0.012506110119145,6055,0.111830720820108,0.586244845678935,0.362583404038718
2022-10-16,0.510564723639629,0.0119051437441588,6055,0.109110694911905,0.619675418551534,0.401454028727724
2022-11-01,0.567416259224545,0.00940249420851066,6081,0.0969664591934276,0.664382718417973,0.470449800031117
2022-11-17,0.475713657572672,0.0309800411555796,6081,0.176011480181207,0.65172513775388,0.299702177391465
2022-12-03,0.555163466703661,0.0236301883807331,6081,0.153721138366632,0.708884605070293,0.401442328337029
2022-12-19,0.569556826129102,0.0194782550200577,6033,0.139564519201901,0.709121345331003,0.429992306927202
2023-01-01,0.604373992353459,0.0119518397215957,6077,0.109324469912256,0.713698462265715,0.495049522441204
2023-01-17,0.691908933378936,0.012394925894943,6077,0.111332501521088,0.803241434900023,0.580576431857848
2023-02-02,0.682857285604006,0.00436716048269354,6054,0.0660844950248811,0.748941780628887,0.616772790579124
2023-02-18,0.680174165403928,0.00361135159576953,6054,0.0600945221777287,0.740268687581657,0.6200796432262
2023-03-06,0.726442253821216,0.015438128308113,6054,0.124250264821098,0.850692518642314,0.602191989000118
2023-03-22,0.708874379830557,0.00366947334460622,6054,0.0605761780290422,0.769450557859599,0.648298201801515
2023-04-07,0.694913613231551,0.00528571833057492,6054,0.0727029458177241,0.767616559049275,0.622210667413827
2023-04-23,0.701852497899979,0.00351588399891957,6054,0.0592948901585927,0.761147388058572,0.642557607741387
2023-05-09,0.661027251649724,0.00397516172706699,6054,0.0630488836306163,0.72407613528034,0.597978368019108
2023-05-25,0.645877186232585,0.00511988464918873,6054,0.0715533692371556,0.717430555469741,0.574323816995429
2023-06-10,0.620465014560591,0.00524005699658573,6054,0.0723882379712735,0.692853252531865,0.548076776589318
2023-06-26,0.581205322477219,0.00579955609288041,6054,0.0761548166098534,0.657360139087072,0.505050505867365
2023-07-12,0.549640386471655,0.00588661143407586,6054,0.0767242558391794,0.626364642310834,0.472916130632475
2023-07-28,0.51582439507867,0.00627697910506776,6054,0.0792273886043694,0.595051783683039,0.436597006474301
2023-08-13,0.487978580550213,0.00594963149135135,6054,0.0771338543789389,0.565112434929152,0.410844726171274
2023-08-29,0.528999455220232,0.00626442779704615,6054,0.0791481383043603,0.608147593524592,0.449851316915871
2023-09-14,0.544395603505434,0.00688088560141591,6054,0.0829511036781061,0.62734670718354,0.461444499827328
2023-09-30,0.60328587064697,0.00659609173352398,6054,0.0812163267669991,0.684502197413969,0.522069543879971
2023-10-16,0.604650975266741,0.00902082513603845,6054,0.0949780244900811,0.699628999756822,0.50967295077666
2023-11-01,0.63368371693583,0.00815001512480624,6077,0.0902774341948542,0.723961151130685,0.543406282740976
2023-11-17,0.574558410278464,0.0158233730748393,6077,0.125790989640909,0.700349399919374,0.448767420637555
2023-12-03,0.659351922778049,0.00668585584850045,6033,0.08176708291544,0.741119005693489,0.577584839862609
2023-12-19,0.700077455413742,0.00727262134110099,6033,0.0852796654607708,0.785357120874513,0.614797789952972
2024-01-01,0.660741864783266,0.0112202900875892,6077,0.105925870719052,0.766667735502317,0.554815994064214
2024-01-17,0.680966191548126,0.0101830489403534,6077,0.100911094238213,0.781877285786338,0.580055097309913
2024-02-02,0.725503336306442,0.00470746476984378,6053,0.0686109668336177,0.79411430314006,0.656892369472825
2024-02-18,0.678142398142603,0.00618533937626068,6053,0.0786469285875849,0.756789326730188,0.599495469555018
2024-03-05,0.689631439212374,0.00446832267279038,6053,0.0668455134828836,0.756476952695258,0.62278592572949
2024-03-21,0.514157567746064,0.0317322751800338,6053,0.178135552824342,0.692293120570405,0.336022014921722
2024-04-06,0.725580040919983,0.00300064531293321,6053,0.0547781463079321,0.780358187227915,0.670801894612051
2024-04-22,0.720614781782778,0.00295091482580286,6053,0.0543223234573307,0.774937105240108,0.666292458325447
2024-05-08,0.66969253635819,0.00337714549668811,6053,0.0581132127548298,0.72780574911302,0.61157932360336
2024-05-24,0.654198881679286,0.00466209067438771,6053,0.0682795040578628,0.722478385737149,0.585919377621423
2024-06-09,0.613170076869654,0.00499879265990864,6053,0.0707021404195703,0.683872217289225,0.542467936450084
2024-06-25,0.58502009252955,0.00584062243504631,6053,0.0764239650570834,0.661444057586634,0.508596127472467
2024-07-11,0.552974390013072,0.00600566129079282,6053,0.0774962017830088,0.630470591796081,0.475478188230063
2024-07-27,0.517289506032463,0.00615454847005208,6053,0.0784509303326103,0.595740436365073,0.438838575699853
2024-08-12,0.495547316098369,0.00542733753297618,6053,0.0736704658121298,0.569217781910499,0.421876850286239
2024-08-28,0.467001688545126,0.00597644512390657,6053,0.0773074713330256,0.544309159878152,0.389694217212101
2024-09-13,0.411958782068739,0.00547100836481678,6053,0.0739662650457408,0.48592504711448,0.337992517022998
2024-09-29,0.435053565077073,0.00783345821465643,6053,0.0885068258082755,0.523560390885349,0.346546739268797
2024-10-15,0.530082351979955,0.0105207654404051,6053,0.10257078258649,0.632653134566445,0.427511569393465
2024-10-31,0.436951638501552,0.0399230889366945,6053,0.199807629826027,0.636759268327579,0.237144008675526
2024-11-16,0.678077276751754,0.00473472867540726,6077,0.0688093647362571,0.746886641488012,0.609267912015497
2024-12-02,0.733697581537892,0.00563337397092447,6034,0.0750558057109806,0.808753387248872,0.658641775826911
2024-12-18,0.684468340725094,0.00866276511757588,6077,0.0930739765862396,0.777542317311334,0.591394364138855
